time	aortic_valve_pos	mitral_valve_pos	muscle_length	muscle_stress	muscle_ATP_used_per_liter_per_s	muscle_ATP_concentration	hr_new_beat	hr_heart_rate_bpm	memb_Ca_cytosol	memb_Ca_sr	memb_activation	memb_t_open_left_s	memb_k_serca	memb_k_leak	memb_k_active	memb_J_release	memb_J_uptake	mito_volume	mito_ATP_generated_M_per_liter_per_s	fs_muscle_length	fs_muscle_stress	fs_hs_length	fs_hs_stress_titin	fs_hs_stress_extracellular	fs_hs_stress_viscous	fs_hs_stress_total	fs_hs_a_pop_0	fs_hs_a_pop_1	fs_hs_m_pop_0	fs_hs_m_pop_1	fs_hs_m_pop_2	fs_hs_m_pop_3	fs_hs_c_pop_0	fs_hs_c_pop_1	fs_hs_c_pop_2	fs_sc_extension	fs_sc_last_extension	fs_sc_force	vent_wall_volume	vent_wall_thickness	vent_chamber_radius	vent_chamber_height	vent_n_hs	vent_stroke_work_J	vent_stroke_energy_used_J	vent_efficiency	vent_ejection_fraction	vent_ATP_used_per_s	vent_stroke_volume	vent_cardiac_output	rc_1_C	rc_heart_rate_t_RR_interval_s	rc_2_C	rc_membranes_k_active	rc_3_C	rc_membranes_k_serca	rc_4_C	rc_FiberSim_m_state_1_trans_1_param_1	rc_5_C	rc_FiberSim_k_on	rc_6_C	rc_circulation_resistance_4	rc_7_C	rc_circulation_compliance_7	baro_active	baro_P_set	baro_A	baro_B	gc_1_prop_signal	gc_1_deriv_signal	gc_1_output	gc_1_slope	gc_2_prop_signal	gc_2_deriv_signal	gc_2_output	gc_2_slope	growth_active	circ_blood_volume	pressure_0	pressure_1	pressure_2	pressure_3	pressure_4	pressure_5	pressure_6	volume_0	volume_1	volume_2	volume_3	volume_4	volume_5	volume_6	flow_0	flow_1	flow_2	flow_3	flow_4	flow_5	flow_6
8.37	0	0.0125926	916.274	460.407	-0	0.00788594	0	60	1.18863e-07	0.000999881	0	-0.36	8	0.0006	0.082	5.99929e-07	9.50907e-07	3.6e-05	0.000396	916.274	460.407	916.228	-59.7648	-45.5345	0.268201	-113.122	0.974537	0.025463	0.901235	0.0979938	0.000771605	0	1	0	0	0.0460407	0.0466142	460.407	0.1	0.0116836	0.017634	0.0687339	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.477119	0.5	0	0	0	0	0	0	0	0	0	4.5	6.24462	80.841	79.9588	27.6413	11.8514	8.69768	7.7397	0.0447644	0.332314	0.363924	0.127644	0.251185	0.760946	2.61922	0.000941347	-0	0.0220563	0.0653968	0.0631596	0.0630749	0.0478992
8.38	0	0.239426	916.457	434.888	-0	0.00788793	0	60	1.1549e-07	0.000999885	0	-0.37	8	0.0006	0.082	5.99931e-07	9.23922e-07	3.6e-05	0.000396	916.457	434.888	916.413	-57.8549	-45.2353	4.33086	192.435	0.979167	0.0208333	0.893519	0.104938	0.000771605	0.000771605	1	0	0	0.0434888	0.0437313	434.888	0.1	0.0116749	0.0176435	0.0688084	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.47575	0.5	0	0	0	0	0	0	0	0	0	4.5	5.81121	80.2923	79.4196	27.6603	11.8593	8.70276	7.74476	0.0448608	0.332095	0.363493	0.127662	0.251186	0.761098	2.61961	0.0231471	-0	0.0218176	0.0646991	0.0632039	0.0631316	0.0478998
8.39	0	0.779238	917.244	467.82	-0	0.00789189	0	60	1.12377e-07	0.000999888	0	-0.38	8	0.0006	0.082	5.99933e-07	8.99013e-07	3.6e-05	0.000396	917.244	467.82	917.197	-49.5422	-43.9762	11.0211	562.097	0.965278	0.0347222	0.885802	0.112654	0	0.00154321	1	0	0	0.046782	0.0466878	467.82	0.1	0.0116285	0.0176877	0.0691441	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.474396	0.5	0	0	0	0	0	0	0	0	0	4.5	6.11173	79.7495	78.8861	27.6721	11.866	8.70781	7.74569	0.0453062	0.331878	0.363066	0.127673	0.251187	0.761249	2.61964	0.0636623	-0	0.0215846	0.0640176	0.0632242	0.0631641	0.048106
8.4	0	1	918.934	459.859	-0	0.00789585	0	60	1.09502e-07	0.00099989	0	-0.39	8	0.0006	0.082	5.99934e-07	8.76018e-07	3.6e-05	0.000396	918.934	459.859	918.888	-31.6731	-41.2967	15.4202	797.605	0.976852	0.0231481	0.885802	0.111883	0	0.00231481	1	0	0	0.0459859	0.0456482	459.859	0.1	0.0115204	0.0177858	0.0698801	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.473057	0.5	0	0	0	0	0	0	0	0	0	4.5	5.83575	79.2125	78.3582	27.677	11.8715	8.71276	7.73974	0.0462975	0.331664	0.362645	0.127677	0.251187	0.761397	2.61913	0.0951993	-0	0.0213569	0.0633515	0.0632221	0.0631743	0.048651
8.41	0	1	920.479	413.07	-0	0.00789981	0	60	1.06849e-07	0.000999893	0	-0.4	8	0.0006	0.082	5.99936e-07	8.54792e-07	3.6e-05	0.000396	920.479	413.07	920.438	-15.1739	-38.8844	20.6515	-29.8622	0.986111	0.0138889	0.887346	0.111883	0.000771605	0	1	0	0	0.041307	0.0417499	413.07	0.1	0.0114227	0.0178744	0.0705536	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.471733	0.5	0	0	0	0	0	0	0	0	0	4.5	5.34447	78.6811	77.8357	27.6754	11.8757	8.71753	7.73474	0.0472108	0.331451	0.362227	0.127675	0.251188	0.76154	2.61871	0.119513	-0	0.0211345	0.0627003	0.0631989	0.0631633	0.0491397
8.42	0	1	923.093	320.071	-0	0.00790377	0	60	1.044e-07	0.000999896	0	-0.41	8	0.0006	0.082	5.99937e-07	8.35198e-07	3.6e-05	0.000396	923.093	320.071	923.061	12.5274	-34.8944	31.0681	79.6574	0.962963	0.037037	0.904321	0.0933642	0.00231481	0	1	0	0	0.0320071	0.0322475	320.071	0.1	0.0112625	0.0180225	0.0716952	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.470423	0.5	0	0	0	0	0	0	0	0	0	4.5	4.0098	78.1552	77.3185	27.6677	11.8787	8.72208	7.72222	0.048773	0.331241	0.361814	0.127667	0.251188	0.761676	2.61764	0.185621	-0	0.020917	0.0620634	0.0631561	0.0631326	0.0499932
8.43	0	1	925.651	414.241	-0	0.00790674	0	60	1.02139e-07	0.000999898	0	-0.42	8	0.0006	0.082	5.99939e-07	8.1711e-07	3.6e-05	0.000396	925.651	414.241	925.609	39.4301	-31.1286	21.9164	426.732	0.972222	0.0277778	0.895062	0.103395	0.000771605	0.000771605	1	0	0	0.0414241	0.0414116	414.241	0.1	0.0110918	0.0181725	0.0728438	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.469126	0.5	0	0	0	0	0	0	0	0	0	4.5	4.95525	77.6347	76.8065	27.6543	11.8805	8.72631	7.70781	0.0503823	0.331033	0.361404	0.127653	0.251188	0.761801	2.61654	0.137628	-0	0.0207043	0.0614403	0.063095	0.0630839	0.0509248
8.44	0	1	928.085	386.118	-0	0.0079107	0	60	1.00052e-07	0.0009999	0	-0.43	8	0.0006	0.082	5.9994e-07	8.00413e-07	3.6e-05	0.000396	928.085	386.118	928.046	65.2449	-27.6259	25.0428	412.329	0.983796	0.0162037	0.873457	0.125772	0	0.000771605	1	0	0	0.0386118	0.0385856	386.118	0.1	0.0109424	0.0183097	0.073926	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.467843	0.5	0	0	0	0	0	0	0	0	0	4.5	4.49658	77.1194	76.2995	27.6353	11.8811	8.73023	7.69545	0.0519062	0.330827	0.360999	0.127633	0.251188	0.761918	2.61553	0.159943	-0	0.0204961	0.0608303	0.0630168	0.0630172	0.051739
8.45	0	1	930.661	373.859	-0	0.00791466	0	60	9.8125e-08	0.000999902	0	-0.44	8	0.0006	0.082	5.99941e-07	7.85e-07	3.6e-05	0.000396	930.661	373.859	930.624	92.7333	-24.0223	26.159	292.178	0.981481	0.0185185	0.895062	0.104167	0	0.000771605	1	0	0	0.0373859	0.0374676	373.859	0.1	0.0107852	0.0184543	0.0750801	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.466573	0.5	0	0	0	0	0	0	0	0	0	4.5	4.26068	76.6093	75.7976	27.6111	11.8805	8.73385	7.68153	0.0535525	0.330623	0.360598	0.127608	0.251188	0.762026	2.6144	0.171042	-0	0.0202924	0.0602331	0.0629224	0.062934	0.0526161
8.46	0	1	933.459	334.263	-0	0.00791862	0	60	9.63465e-08	0.000999904	0	-0.45	8	0.0006	0.082	5.99942e-07	7.70772e-07	3.6e-05	0.000396	933.459	334.263	933.425	122.724	-20.2214	30.1898	132.693	0.969907	0.0300926	0.891975	0.108025	0	0	1	0	0	0.0334263	0.0336279	334.263	0.1	0.0106198	0.0186087	0.0763357	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.465316	0.5	0	0	0	0	0	0	0	0	0	4.5	3.72782	76.1042	75.3005	27.5821	11.8789	8.73713	7.66585	0.0553631	0.330422	0.360201	0.127579	0.251188	0.762123	2.61312	0.196901	-0	0.020093	0.059648	0.0628128	0.0628353	0.0535643
8.47	0	1	936.745	282.187	-0	0.00792258	0	60	9.47048e-08	0.000999905	0	-0.46	8	0.0006	0.082	5.99943e-07	7.57638e-07	3.6e-05	0.000396	936.745	282.187	936.717	158.045	-15.904	34.5883	195.364	0.981481	0.0185185	0.882716	0.116512	0.000771605	0	1	0	0	0.0282187	0.0283055	282.187	0.1	0.0104297	0.0187881	0.07782	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.464072	0.5	0	0	0	0	0	0	0	0	0	4.5	3.02751	75.6041	74.8082	27.5484	11.8762	8.74004	7.64591	0.0575328	0.330222	0.359807	0.127545	0.251188	0.762209	2.6115	0.23092	-0	0.0198976	0.0590748	0.062689	0.0627224	0.0547066
8.48	0	1	940.219	275.476	-0	0.00792654	0	60	9.31893e-08	0.000999907	0	-0.47	8	0.0006	0.082	5.99944e-07	7.45514e-07	3.6e-05	0.000396	940.219	275.476	940.191	195.52	-11.5145	34.8539	218.86	0.974537	0.025463	0.904321	0.095679	0	0	1	0	0	0.0275476	0.0276042	275.476	0.1	0.01023	0.0189767	0.0794055	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.462841	0.5	0	0	0	0	0	0	0	0	0	4.5	2.84434	75.1088	74.3206	27.5103	11.8723	8.74251	7.62346	0.0598896	0.330024	0.359418	0.127506	0.251187	0.762282	2.60969	0.238956	-0	0.0197062	0.0585128	0.062552	0.0625964	0.0559525
8.49	0	1	943.615	303.345	-0	0.00792951	0	60	9.17903e-08	0.000999908	0	-0.48	8	0.0006	0.082	5.99945e-07	7.34322e-07	3.6e-05	0.000396	943.615	303.345	943.585	232.326	-7.38828	32.4658	-22.2091	0.974537	0.025463	0.885802	0.113426	0.000771605	0	1	0	0	0.0303345	0.0306601	303.345	0.1	0.0100373	0.0191596	0.0809696	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.461621	0.5	0	0	0	0	0	0	0	0	0	4.5	3.07931	74.6183	73.8376	27.4681	11.8674	8.74451	7.60083	0.0622522	0.329828	0.359032	0.127464	0.251187	0.762341	2.6079	0.226076	-0	0.0195186	0.0579618	0.0624028	0.0624579	0.0571842
8.5	0	1	946.587	377.261	-0	0.00793249	0	60	9.04989e-08	0.00099991	0	-0.49	8	0.0006	0.082	5.99946e-07	7.23991e-07	3.6e-05	0.000396	946.587	377.261	946.549	264.583	-3.90836	27.7489	288.424	0.986111	0.0138889	0.875	0.125	0	0	1	0	0	0.0377261	0.0378149	377.261	0.1	0.00987061	0.0193186	0.0823508	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.460414	0.5	0	0	0	0	0	0	0	0	0	4.5	3.65155	74.1324	73.359	27.422	11.8614	8.74608	7.5812	0.0643695	0.329634	0.358649	0.127417	0.251186	0.762387	2.60636	0.196482	-0	0.0193346	0.0574213	0.0622421	0.0623072	0.058244
8.51	0	1	949.432	365.903	-0	0.00793645	0	60	8.93067e-08	0.000999911	0	-0.5	8	0.0006	0.082	5.99946e-07	7.14454e-07	3.6e-05	0.000396	949.432	365.903	949.396	295.713	-0.673843	28.4912	392.408	0.986111	0.0138889	0.901235	0.0979938	0.000771605	0	1	0	0	0.0365903	0.0365638	365.903	0.1	0.0097184	0.0194676	0.0836733	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.459219	0.5	0	0	0	0	0	0	0	0	0	4.5	3.42446	73.6511	72.8849	27.3721	11.8545	8.74727	7.56309	0.0664154	0.329441	0.35827	0.127367	0.251185	0.762421	2.6049	0.206931	-0	0.0191541	0.056891	0.0620705	0.0621449	0.0592088
8.52	0	1	952.199	390.042	-0	0.00794041	0	60	8.82063e-08	0.000999912	0	-0.51	8	0.0006	0.082	5.99947e-07	7.0565e-07	3.6e-05	0.000396	952.199	390.042	952.16	326.089	2.42903	26.6219	370.562	0.960648	0.0393519	0.887346	0.111883	0.000771605	0	1	0	0	0.0390042	0.0390236	390.042	0.1	0.00957142	0.0196118	0.0849704	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.458035	0.5	0	0	0	0	0	0	0	0	0	4.5	3.56096	73.1742	72.4151	27.3188	11.8467	8.74808	7.54504	0.068448	0.329251	0.357895	0.127313	0.251185	0.762444	2.60346	0.199204	-0	0.0189771	0.0563704	0.0618885	0.0619718	0.0601518
8.53	0	1	954.742	462.121	-0.000986425	0.00794338	0	60	8.71904e-08	0.000999913	0	-0.52	8	0.0006	0.082	5.99948e-07	6.97523e-07	3.6e-05	0.000396	954.742	462.121	954.696	353.994	5.35659	22.7427	745.82	0.967593	0.0324074	0.87037	0.128858	0	0.000771605	1	0	0	0.0462121	0.0459284	462.121	0.1	0.00943714	0.0197438	0.0861723	160981	0.663749	-1.21182	0.547727	0.632769	-9.86425e-05	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.456862	0.5	0	0	0	0	0	0	0	0	0	4.5	4.0593	72.7018	71.9496	27.2622	11.838	8.74853	7.52847	0.0703538	0.329062	0.357523	0.127256	0.251184	0.762457	2.60217	0.173458	-0	0.0188033	0.0558593	0.0616968	0.0617886	0.0610029
8.54	0	1	956.718	564.635	-0	0.00794734	0	60	8.62527e-08	0.000999914	0	-0.53	8	0.0006	0.082	5.99948e-07	6.90021e-07	3.6e-05	0.000396	956.718	564.635	956.662	375.796	7.68308	17.221	919.483	0.981481	0.0185185	0.884259	0.114198	0	0.00154321	1	0	0	0.0564635	0.0561086	564.635	0.1	0.00933263	0.0198464	0.0871138	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.4557	0.5	0	0	0	0	0	0	0	0	0	4.5	4.86202	72.2336	71.4883	27.2024	11.8284	8.74866	7.51675	0.0718634	0.328875	0.357154	0.127196	0.251183	0.76246	2.60127	0.132736	-0	0.0186327	0.0553574	0.061496	0.0615953	0.0615955
8.55	0	1	958.392	563.791	-0	0.0079513	0	60	8.5387e-08	0.000999915	0	-0.54	8	0.0006	0.082	5.99949e-07	6.83096e-07	3.6e-05	0.000396	958.392	563.791	958.336	394.449	9.7047	17.4453	421.6	0.988426	0.0115741	0.895062	0.104938	0	0	1	0	0	0.0563791	0.0565213	563.791	0.1	0.00924855	0.0199312	0.0879076	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.45455	0.5	0	0	0	0	0	0	0	0	0	4.5	4.86253	71.7697	71.0311	27.1397	11.8182	8.74857	7.50852	0.0731391	0.328689	0.356788	0.127133	0.251182	0.762457	2.60061	0.1323	-0	0.0184651	0.0548642	0.0612862	0.0613923	0.0620025
8.56	0	1	960.269	527.07	-0	0.00795526	0	60	8.45879e-08	0.000999915	0	-0.55	8	0.0006	0.082	5.99949e-07	6.76704e-07	3.6e-05	0.000396	960.269	527.07	960.217	415.406	12.0211	19.7268	447.154	0.990741	0.00925926	0.907407	0.0925926	0	0	1	0	0	0.052707	0.0527869	527.07	0.1	0.00915711	0.020025	0.0887978	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.45341	0.5	0	0	0	0	0	0	0	0	0	4.5	4.4589	71.3099	70.5779	27.0743	11.8073	8.74827	7.49857	0.074577	0.328506	0.356426	0.127068	0.251181	0.762447	2.5998	0.151983	-0	0.0183004	0.0543795	0.0610681	0.0611805	0.0624848
8.57	0	1	962.312	521.097	-0	0.00795922	0	60	8.38503e-08	0.000999916	0	-0.56	8	0.0006	0.082	5.9995e-07	6.70802e-07	3.6e-05	0.000396	962.312	521.097	962.26	438.175	14.5935	20.3978	812.975	0.981481	0.0185185	0.885802	0.113426	0	0.000771605	1	0	0	0.0521097	0.0518178	521.097	0.1	0.00905776	0.020127	0.0897732	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.452281	0.5	0	0	0	0	0	0	0	0	0	4.5	4.26495	70.8542	70.1287	27.0063	11.7958	8.74772	7.48666	0.0761663	0.328324	0.356067	0.126999	0.251179	0.762429	2.59883	0.161086	-0	0.0181386	0.053903	0.0608421	0.0609609	0.0630528
8.58	0	1	964.346	516.273	-0	0.00796318	0	60	8.31694e-08	0.000999917	0	-0.57	8	0.0006	0.082	5.9995e-07	6.65355e-07	3.6e-05	0.000396	964.346	516.273	964.295	461.08	17.2137	20.7093	528.2	0.988426	0.0115741	0.864198	0.135031	0.000771605	0	1	0	0	0.0516273	0.0516154	516.273	0.1	0.00895976	0.020228	0.0907493	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.451163	0.5	0	0	0	0	0	0	0	0	0	4.5	4.19212	70.4026	69.6834	26.9358	11.7836	8.7469	7.47457	0.0777692	0.328143	0.355711	0.126929	0.251178	0.762404	2.59787	0.164123	-0	0.0179796	0.0534344	0.0606089	0.0607339	0.0636163
8.59	0	1	966.442	512.737	-0	0.00796714	0	60	8.25408e-08	0.000999917	0	-0.58	8	0.0006	0.082	5.9995e-07	6.60326e-07	3.6e-05	0.000396	966.442	512.737	966.391	484.698	19.9759	21.0445	525.719	0.988426	0.0115741	0.899691	0.100309	0	0	1	0	0	0.0512737	0.0512607	512.737	0.1	0.00886031	0.0203314	0.0917592	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.450054	0.5	0	0	0	0	0	0	0	0	0	4.5	4.08323	69.9548	69.2419	26.8631	11.7708	8.74582	7.46173	0.0794403	0.327964	0.355358	0.126856	0.251177	0.762371	2.59683	0.168925	-0	0.0178232	0.0529735	0.060369	0.0605001	0.0642043
8.6	0	1	968.48	530.625	-0	0.0079711	0	60	8.19606e-08	0.000999918	0	-0.59	8	0.0006	0.082	5.99951e-07	6.55685e-07	3.6e-05	0.000396	968.48	530.625	968.427	507.717	22.7209	20.3068	550.745	0.983796	0.0162037	0.901235	0.0987654	0	0	1	0	0	0.0530625	0.0530424	530.625	0.1	0.00876429	0.0204315	0.0927468	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.448956	0.5	0	0	0	0	0	0	0	0	0	4.5	4.14652	69.511	68.8042	26.7882	11.7574	8.74446	7.44914	0.0810883	0.327787	0.355009	0.126781	0.251176	0.762329	2.59583	0.165131	-0	0.0176693	0.0525201	0.0601229	0.0602598	0.064766
8.61	0	1	970.45	567.891	-0	0.00797506	0	60	8.14249e-08	0.000999919	0	-0.6	8	0.0006	0.082	5.99951e-07	6.514e-07	3.6e-05	0.000396	970.45	567.891	970.393	530.033	25.432	18.8576	574.323	0.974537	0.025463	0.884259	0.115741	0	0	1	0	0	0.0567891	0.0567827	567.891	0.1	0.00867216	0.0205279	0.0937068	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.447868	0.5	0	0	0	0	0	0	0	0	0	4.5	4.36082	69.071	68.3702	26.7113	11.7435	8.74284	7.43695	0.0827027	0.327611	0.354662	0.126703	0.251174	0.76228	2.59487	0.153806	-0	0.017518	0.0520737	0.059871	0.0600134	0.0652947
8.62	0	1	972.334	569.316	-0	0.00797902	0	60	8.09305e-08	0.000999919	0	-0.61	8	0.0006	0.082	5.99951e-07	6.47444e-07	3.6e-05	0.000396	972.334	569.316	972.277	551.489	28.0852	18.8889	598.464	0.983796	0.0162037	0.881173	0.118827	0	0	1	0	0	0.0569316	0.0569024	569.316	0.1	0.00858624	0.0206191	0.0946264	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.446789	0.5	0	0	0	0	0	0	0	0	0	4.5	4.2951	68.6347	67.9399	26.6325	11.729	8.74097	7.42573	0.084258	0.327437	0.354318	0.126624	0.251173	0.762223	2.59397	0.156532	-0	0.017369	0.0516344	0.0596137	0.0597613	0.0657622
8.63	0	1	974.213	578.394	-0	0.00798298	0	60	8.04741e-08	0.00099992	0	-0.62	8	0.0006	0.082	5.99952e-07	6.43793e-07	3.6e-05	0.000396	974.213	578.394	974.155	572.95	30.7854	18.5988	622.335	0.993056	0.00694444	0.899691	0.100309	0	0	1	0	0	0.0578394	0.0577955	578.394	0.1	0.00850145	0.0207096	0.0955474	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.44572	0.5	0	0	0	0	0	0	0	0	0	4.5	4.28888	68.2021	67.5132	26.5519	11.7141	8.73886	7.41437	0.0858264	0.327264	0.353977	0.126544	0.251171	0.762159	2.59306	0.156274	-0	0.0172223	0.0512017	0.0593513	0.0595038	0.0662249
8.64	0	1	976.072	578.312	-0	0.00798694	0	60	8.00527e-08	0.00099992	0	-0.63	8	0.0006	0.082	5.99952e-07	6.40422e-07	3.6e-05	0.000396	976.072	578.312	976.015	594.308	33.516	18.8455	558.403	0.990741	0.00925926	0.888889	0.11034	0.000771605	0	1	0	0	0.0578312	0.0578511	578.312	0.1	0.00841881	0.0207985	0.0964621	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.444661	0.5	0	0	0	0	0	0	0	0	0	4.5	4.22852	67.7732	67.0901	26.4697	11.6986	8.73652	7.40311	0.0873933	0.327092	0.353638	0.126461	0.25117	0.762088	2.59216	0.158729	-0	0.0170779	0.0507755	0.0590843	0.0592415	0.0666702
8.65	0	1	977.823	681.013	-0	0.0079909	0	60	7.96638e-08	0.00099992	0	-0.64	8	0.0006	0.082	5.99952e-07	6.37311e-07	3.6e-05	0.000396	977.823	681.013	977.755	614.137	36.1228	14.7511	1448.16	0.981481	0.0185185	0.884259	0.113426	0	0.00231481	1	0	0	0.0681013	0.0673342	681.013	0.1	0.0083396	0.020883	0.0973324	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.443611	0.5	0	0	0	0	0	0	0	0	0	4.5	4.78748	67.3479	66.6704	26.3859	11.6827	8.73393	7.39228	0.0888999	0.326922	0.353303	0.126377	0.251168	0.76201	2.59132	0.13024	-0	0.0169357	0.0503557	0.0588129	0.0589746	0.0670826
8.66	0	1	979.032	771.631	-0	0.00799486	0	60	7.93048e-08	0.000999921	0	-0.65	8	0.0006	0.082	5.99952e-07	6.34438e-07	3.6e-05	0.000396	979.032	771.631	978.955	628.12	37.9502	10.9821	864.232	0.972222	0.0277778	0.890432	0.108796	0	0.000771605	1	0	0	0.0771631	0.0770705	771.631	0.1	0.00828455	0.0209414	0.0979371	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.44257	0.5	0	0	0	0	0	0	0	0	0	4.5	5.47456	66.926	66.2542	26.3007	11.6663	8.73117	7.38707	0.0899535	0.326754	0.35297	0.126292	0.251166	0.761927	2.59094	0.0956259	-0	0.0167956	0.0499419	0.0585375	0.058703	0.0672047
8.67	0	1	980.203	748.984	-0	0.00799882	0	60	7.89734e-08	0.000999921	0	-0.66	8	0.0006	0.082	5.99953e-07	6.31787e-07	3.6e-05	0.000396	980.203	748.984	980.128	641.751	39.7605	12.1968	713.637	0.988426	0.0115741	0.895062	0.104167	0.000771605	0	1	0	0	0.0748984	0.0749337	748.984	0.1	0.00823471	0.0209963	0.0985171	160981	0.663749	-1.21182	0.547727	0.632769	-0	0.0729549	4.38168	0.5	1	0.5	0.082	0.5	8	0.5	40	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.441538	0.5	0	0	0	0	0	0	0	0	0	4.5	5.27812	66.5077	65.8414	26.2142	11.6496	8.72828	7.383	0.090961	0.326586	0.35264	0.126205	0.251165	0.76184	2.5906	0.105244	-0	0.0166575	0.0495341	0.0582581	0.0584268	0.067264
